id,smiles,mw,hbd,hba,rot_bonds,net_charge,ring_count,fsp3,tpsa,aromatic_rings,total_stereo,undefined_stereo,logp,context,target_name,effector_name,ligand_mse,ligand_score,rank
s_27____784224____24798260,CCc1cnc(NCCN2c3ccccc3CCC2C)o1,285.39,1.0,4.0,5.0,0,3,0.471,41.3,2,1,1,3.49,KRAS_G12D_VHL,KRAS G12D,VHL,0.6391257047653198,-0.6391257047653198,1911
s_273584____30875278____28799586,CC1=CC(C)(C)Nc2cc(C3=CCC(C(=O)O)CC3)ccc21,297.4,2.0,2.0,2.0,0,3,0.421,49.33,1,1,1,4.56,KRAS_G12D_VHL,KRAS G12D,VHL,0.639133632183075,-0.639133632183075,1912
s_1458____473308____28654044,CC(O)(CCC1CCCCC1)COC(=O)c1ccc(Br)cc1,369.3,1.0,3.0,6.0,0,2,0.611,46.53,1,1,1,4.72,KRAS_G12D_VHL,KRAS G12D,VHL,0.6391627192497253,-0.6391627192497253,1913
s_7____22986892____28654240,CC(O)(CCC1CCCCC1)CSc1nccc(C2CC2)n1,320.5,1.0,4.0,7.0,0,3,0.778,46.01,1,1,1,4.56,KRAS_G12D_VHL,KRAS G12D,VHL,0.6391702890396118,-0.6391702890396118,1914
s_2230____4833970____22380910,Cc1cc(C(=O)CN(C)C(C)CN2CCCCC2)no1,279.38,0.0,5.0,6.0,0,2,0.733,49.58,1,1,1,1.97,KRAS_G12D_VHL,KRAS G12D,VHL,0.6391726136207581,-0.6391726136207581,1915
s_271570____28266108____28567788,Cc1cc(-c2ccccc2CN(C)C)cc2cc(CN)oc12,294.4,1.0,3.0,4.0,0,3,0.263,42.4,3,0,0,3.93,KRAS_G12D_VHL,KRAS G12D,VHL,0.6391740441322327,-0.6391740441322327,1916
s_271570____17309816____24878316,Cc1ccc(Cn2cc(C=CC3CCCC3)c(N)n2)cc1,281.4,1.0,3.0,4.0,0,3,0.389,43.84,2,0,0,4.03,KRAS_G12D_VHL,KRAS G12D,VHL,0.6391846537590027,-0.6391846537590027,1917
s_207____26088392____29019418,c1ccc(-c2onc3ccc(CNCC4CCO4)cc23)cc1,294.35,1.0,4.0,5.0,0,4,0.278,47.29,3,1,0,3.37,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392014622688293,-0.6392014622688293,1918
m_7____8650____15558228,N#CCc1cccc(COc2ccc3c(c2)CCC3)n1,264.33,0.0,3.0,4.0,0,3,0.294,45.91,2,0,0,3.21,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392233967781067,-0.6392233967781067,1919
s_271570____28264486____24877150,Cc1cc(-c2ccc(C(C)N)s2)c2[nH]ncc2c1,257.36,2.0,3.0,2.0,0,3,0.214,54.7,3,1,0,3.62,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392340660095215,-0.6392340660095215,1920
m_7____22984888____10908376,CCN1C(=O)CCc2c(OC(C)C(=O)c3ccco3)cccc21,313.35,0.0,4.0,5.0,0,3,0.333,59.75,2,1,1,3.23,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392382979393005,-0.6392382979393005,1921
s_44____30195470____30194164,CCn1cc(C=CCNC2CCCCNC2=O)cn1,262.36,2.0,4.0,5.0,0,2,0.571,58.95,1,1,1,1.17,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392456293106079,-0.6392456293106079,1922
s_273610____11531722____11516408,CC(O)CNc1ccc(Oc2ccc(Cl)cc2Cl)c(F)c1,330.19,2.0,3.0,5.0,0,2,0.2,41.49,2,1,0,4.72,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392523050308228,-0.6392523050308228,1923
m_271570____21588816____11653506,CCc1ccc(-c2ccc(OC(C#N)C(C)C)cc2)[nH]1,268.36,1.0,2.0,5.0,0,2,0.353,48.81,2,1,1,4.17,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392546892166138,-0.6392546892166138,1924
s_271570____14686400____15414026,Cn1ncc(-c2ccc(C(O)CC#N)cc2)c1C(F)(F)F,295.26,1.0,4.0,3.0,0,2,0.286,61.84,2,1,1,3.05,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392592787742615,-0.6392592787742615,1925
s_271570____14924638____28616920,Oc1ccccc1-c1ccc(C2(O)CCCC2)cc1,254.33,2.0,2.0,2.0,0,3,0.294,40.46,2,0,0,3.82,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392771601676941,-0.6392771601676941,1926
m_2624____27229392____27531802,Cc1ccc(OC(C)c2ncccc2F)cc1C#N,256.28,0.0,3.0,3.0,0,2,0.2,45.91,2,1,1,3.54,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392836570739746,-0.6392836570739746,1927
m_282490____23966120____23933846____23517910,[H]C([H])([H])N(C)C(C(=O)NC1CCCC1)c1ccc(O)c(F)c1,283.36,2.0,3.0,5.0,0,2,0.533,52.57,1,1,1,2.19,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392850279808044,-0.6392850279808044,1928
s_2624____27229140____27385924,CC(=O)N1CCC(COc2ccccc2OCC(C)O)CC1,307.39,1.0,4.0,6.0,0,2,0.588,59.0,1,1,0,2.08,KRAS_G12D_VHL,KRAS G12D,VHL,0.6392974853515625,-0.6392974853515625,1929
s_282070____22270426____23868082,CN1CCCC(NC(=O)Oc2ccc3c(c2)CCCC3)C1,288.39,1.0,3.0,2.0,0,3,0.588,41.57,1,1,1,2.75,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393064856529236,-0.6393064856529236,1930
s_271570____12621872____28539898,CNCc1cc(OC)cc(-c2ccc(C(C)O)cc2)c1,271.36,2.0,3.0,5.0,0,2,0.294,41.49,2,1,1,3.13,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393135190010071,-0.6393135190010071,1931
m_282490____23868450____23868134____23974428,CC(C)NC(=O)C1(N(C)c2ccc(F)cc2)CC(CO)C1,294.37,2.0,3.0,5.0,0,2,0.562,52.57,1,0,0,1.93,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393226981163025,-0.6393226981163025,1932
s_271570____28265872____12330912,NC(CC(F)(F)F)c1ccc(-c2cc(CO)ccc2Cl)cc1,329.75,2.0,2.0,4.0,0,2,0.25,46.25,2,1,1,4.45,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393241882324219,-0.6393241882324219,1933
s_272692____19131262____16922402,CC(=O)Nc1ccc(CCOc2ccc(CN)c(Cl)c2)cc1,318.8,2.0,3.0,6.0,0,2,0.235,64.35,2,0,0,3.38,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393311023712158,-0.6393311023712158,1934
s_271570____28733302____28524280,COC1(c2cccc(-c3ccc(C(C)O)nc3)c2)CCCC1,297.4,1.0,3.0,4.0,0,3,0.421,42.35,2,1,1,4.22,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393353939056396,-0.6393353939056396,1935
s_271570____9487576____30507242,Cc1cccc(-c2ccc3c(c2)C(N)(CO)CC3)c1,253.34,2.0,2.0,2.0,0,3,0.294,46.25,2,1,1,2.75,KRAS_G12D_VHL,KRAS G12D,VHL,0.639343798160553,-0.639343798160553,1936
s_271570____28263000____24879514,COCCc1ccc(-c2ccc(C(O)CO)cc2)s1,278.37,2.0,4.0,6.0,0,2,0.333,49.69,2,1,1,2.63,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393448710441589,-0.6393448710441589,1937
s_271570____28846170____24879514,CCc1ccc(Cl)cc1-c1ccc(C(O)CO)cc1,276.76,2.0,2.0,4.0,0,2,0.25,40.46,2,1,1,3.6,KRAS_G12D_VHL,KRAS G12D,VHL,0.639347493648529,-0.639347493648529,1938
s_273712____28736616____24880084,O=C(O)CCc1c(C=CC2CCCC2)ccnc1O,261.32,2.0,3.0,5.0,0,2,0.467,70.42,1,0,0,3.01,KRAS_G12D_VHL,KRAS G12D,VHL,0.63935786485672,-0.63935786485672,1939
s_270004____25641878____8643942,COc1cccc(CC(C)Nc2ccc(CCCO)cc2)n1,300.4,2.0,4.0,8.0,0,2,0.389,54.38,2,1,1,3.06,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393833160400391,-0.6393833160400391,1940
s_207____9707190____26990442,N#Cc1ccc(-c2ccc(CNC(CO)CCO)cc2)cc1,296.37,3.0,4.0,7.0,0,2,0.278,76.28,2,1,0,2.06,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393939256668091,-0.6393939256668091,1941
s_271302____25654034____25575804,CCCC(N)CNc1ccccc1N1CCOCC1,263.38,2.0,4.0,6.0,0,2,0.6,50.52,1,1,0,2.06,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393974423408508,-0.6393974423408508,1942
m_279130____28137048____28190886____28193764,CC(O)C(C)n1cc(CC(C)(C)NC(=O)c2ccco2)nn1,306.37,2.0,6.0,6.0,0,2,0.533,93.18,2,2,0,1.56,KRAS_G12D_VHL,KRAS G12D,VHL,0.6393995881080627,-0.6393995881080627,1943
s_271570____19994918____28539284,CC1Cc2cc(-c3cccc(C#N)n3)cc(F)c2CN1,267.31,1.0,3.0,1.0,0,3,0.25,48.71,2,1,1,2.79,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394069194793701,-0.6394069194793701,1944
s_271570____22607324____28544498,OCc1cccc(-c2ccc(C3CCCO3)cn2)c1,255.32,1.0,3.0,3.0,0,3,0.312,42.35,2,1,1,3.09,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394094824790955,-0.6394094824790955,1945
s_271570____28263824____28615994,CCCC(N)c1ccc(-c2ccc(F)cc2C(C)(C)O)cc1,301.4,2.0,2.0,5.0,0,2,0.368,46.25,2,1,1,4.52,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394217014312744,-0.6394217014312744,1946
s_270166____31257284____20504544,Nc1nc(NC2CCNCC2O)cc(Oc2ccccc2)n1,301.35,4.0,7.0,4.0,0,3,0.333,105.32,2,2,0,0.99,KRAS_G12D_VHL,KRAS G12D,VHL,0.639424741268158,-0.639424741268158,1947
m_271570____28262758____28539884,Cc1cc(-c2cc3cn[nH]c3s2)ccc1C(C)N,257.36,2.0,3.0,2.0,0,3,0.214,54.7,3,1,0,3.62,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394275426864624,-0.6394275426864624,1948
m_27____23273622____27397562,OCC1CCCCC1Nc1ccc(C2CCO2)cn1,262.35,2.0,4.0,4.0,0,3,0.667,54.38,1,3,1,2.51,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394507884979248,-0.6394507884979248,1949
s_2624____27225754____27221650,CC(O)c1ccc(OCc2nocc2Br)cc1,298.14,1.0,4.0,4.0,0,2,0.25,55.49,2,1,1,3.07,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394557952880859,-0.6394557952880859,1950
m_273712____28734438____28713944,O=C(O)Cn1ncc2cc(C=CCCO)ccc2c1=O,274.28,2.0,5.0,5.0,0,2,0.214,92.42,2,0,0,0.88,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394690275192261,-0.6394690275192261,1951
m_279130____28136870____28189220____28195654,C=C=CCCn1cc(C(CC)NC(=O)CCC)nn1,262.36,1.0,4.0,8.0,0,1,0.571,59.81,1,1,1,2.38,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394785642623901,-0.6394785642623901,1952
s_38____27010828____27052706,COC(=O)C(C)Nc1ccc(Oc2ccccc2OC)cc1,301.34,1.0,5.0,6.0,0,2,0.235,56.79,2,1,1,3.46,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394864916801453,-0.6394864916801453,1953
s_271570____19618330____28541436,COc1ccc(-c2ccc(C(C)CN)cc2)cc1S(N)(=O)=O,320.41,2.0,4.0,5.0,0,2,0.25,95.41,2,1,1,2.07,KRAS_G12D_VHL,KRAS G12D,VHL,0.6394932866096497,-0.6394932866096497,1954
s_271570____19608772____21744198,CCOC(=O)C1CC=C(c2ccsc2C(C)O)CC1,280.39,1.0,4.0,4.0,0,2,0.533,46.53,1,2,1,3.55,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395072340965271,-0.6395072340965271,1955
s_271302____17702768____8903332,CC(N)CNCc1ccc(OCCN(C)C)cc1,251.37,2.0,4.0,8.0,0,1,0.571,50.52,1,1,0,1.06,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395167708396912,-0.6395167708396912,1956
s_276492____14269842____14693838,COc1ccccc1C1CN=C(NCc2ccc(Cl)cc2)N1,315.8,2.0,4.0,4.0,0,3,0.235,45.65,2,1,1,3.14,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395235657691956,-0.6395235657691956,1957
s_2624____27230580____28850766,COC(=O)C1(CCOc2ccc(CCCO)cc2)CCCC1,306.4,1.0,4.0,8.0,0,2,0.611,55.76,1,0,0,3.11,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395289301872253,-0.6395289301872253,1958
s_240690____21582624____27070216,NC1CCc2cc(C(=O)NN3CCCC3CO)ccc21,275.35,3.0,4.0,3.0,0,3,0.533,78.59,1,2,1,0.73,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395317912101746,-0.6395317912101746,1959
s_7____22984152____22788300,CCC(C)CC(=O)COc1ccc(NC(C)=O)cc1C(F)(F)F,331.33,1.0,3.0,7.0,0,1,0.5,55.4,1,1,1,4.05,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395421028137207,-0.6395421028137207,1960
m_282030____21912842____28991018____21977880,CNC(=O)C(C)CN(C)c1ncc(C)c(N(C)CCCO)n1,309.41,2.0,6.0,8.0,0,1,0.667,81.59,1,1,1,0.42,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395473480224609,-0.6395473480224609,1961
s_270062____27451486____28366252,COc1ccc(C(=O)NCCC(CO)C(C)C)cc1,265.35,2.0,3.0,7.0,0,1,0.533,58.56,1,1,1,2.08,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395487785339355,-0.6395487785339355,1962
s_27____3217646____139376,N#Cc1ccc(NC(c2cccnc2)C2CCCCC2)cc1,291.4,1.0,3.0,4.0,0,3,0.368,48.71,2,1,1,4.69,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395494937896729,-0.6395494937896729,1963
s_1458____28782994____30729024,CCC(C)(C)c1cccc(C(=O)OC(C)CCO)c1O,280.36,2.0,4.0,6.0,0,1,0.562,66.76,1,1,1,3.01,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395508646965027,-0.6395508646965027,1964
s_270166____16816008____16816992,COc1cccc2c(N3CCCCC3CN)cc(C)nc12,285.39,1.0,4.0,3.0,0,3,0.471,51.38,2,1,0,2.87,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395524144172668,-0.6395524144172668,1965
s_11____11680618____17827944,COc1ccc(N(C)C(=O)C(C)CCCC(C)=O)cc1,277.36,0.0,3.0,7.0,0,1,0.5,46.61,1,1,1,3.05,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395694017410278,-0.6395694017410278,1966
s_240690____7098378____17543370,NC1CCCc2ccc(C(=O)NCc3ccccn3)cc21,281.36,2.0,3.0,3.0,0,3,0.294,68.01,2,1,1,2.35,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395701169967651,-0.6395701169967651,1967
s_271570____34831026____28539084,NC(CF)c1cccc(-c2ccc(N3CCCC3=O)cc2)c1,298.36,1.0,2.0,4.0,0,3,0.278,46.33,2,1,1,3.45,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395815014839172,-0.6395815014839172,1968
s_271570____19891498____28551186,CNc1ccc(-c2ccn3c2C(=O)NCC3C)cc1,255.32,2.0,3.0,2.0,0,3,0.267,46.06,2,1,1,2.5,KRAS_G12D_VHL,KRAS G12D,VHL,0.63958340883255,-0.63958340883255,1969
s_271570____20266996____28544404,COc1ccc(-c2ccc(Cl)cc2C(C)(C)O)cc1CCN,319.83,2.0,3.0,5.0,0,2,0.333,55.48,2,0,0,3.74,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395865678787231,-0.6395865678787231,1970
m_283090____29147410____28395028____28395364,CNC(=O)C1(C)N(C2CCCC(OC)C2)C(=O)CC1(C)C,296.41,1.0,3.0,3.0,0,2,0.875,58.64,0,3,1,1.71,KRAS_G12D_VHL,KRAS G12D,VHL,0.6395975947380066,-0.6395975947380066,1971
s_273712____28734420____12014230,O=C(O)C1CCC(=O)N1Cc1ccc(C=CC2CC2)cc1,285.34,1.0,2.0,5.0,0,3,0.412,57.61,1,1,1,2.69,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396018266677856,-0.6396018266677856,1972
s_11____51331____17830190,COC(=O)C1CCC(C)(C(=O)NCc2ccccc2)C1(C)C,303.4,1.0,3.0,4.0,0,2,0.556,55.4,1,2,0,2.92,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396035552024841,-0.6396035552024841,1973
s_271570____10145482____28551100,OCc1cc(-c2cccc(C(O)CO)c2)cs1,250.32,3.0,4.0,4.0,0,2,0.231,60.69,2,1,1,1.93,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396153569221497,-0.6396153569221497,1974
s_270004____25071784____24709902,Cc1ccc(C(N)=O)c(NC(C)COc2ccccc2)c1,284.36,2.0,3.0,6.0,0,2,0.235,64.35,2,1,1,2.97,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396498680114746,-0.6396498680114746,1975
s_273584____28840520____13457792,NCC(CO)Cc1cc(C=CC2CCOCC2)ccc1F,293.38,2.0,3.0,6.0,0,2,0.529,55.48,1,1,1,2.38,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396564841270447,-0.6396564841270447,1976
s_240690____17034590____19725408,COc1ccc(C(N)CC(=O)NN2CCCCC2C)cc1,291.39,2.0,4.0,5.0,0,2,0.562,67.59,1,2,1,1.99,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396650075912476,-0.6396650075912476,1977
s_269946____24433420____20765578,O=C(O)CC1CCCc2ccc(C(=O)NC3CCOC3)cc21,303.36,2.0,3.0,4.0,0,3,0.529,75.63,1,2,1,2.1,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396723389625549,-0.6396723389625549,1978
s_273712____23162356____28713544,CC(C(=O)O)c1ccc(Cl)cc1-c1cccc2c1CCCO2,316.78,1.0,2.0,3.0,0,3,0.278,46.53,2,1,1,4.52,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396734714508057,-0.6396734714508057,1979
s_271570____16886588____28567168,O=c1ccn(-c2ccc(Cl)c(C=CC3CCOC3)c2)[nH]1,290.75,1.0,3.0,3.0,0,3,0.267,47.02,2,1,1,2.87,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396781206130981,-0.6396781206130981,1980
s_1458____18625632____484770,Cc1cccc(C(=O)NC(C)C(=O)OCC2CCCCC2)c1,303.4,1.0,3.0,5.0,0,2,0.556,55.4,1,1,1,3.24,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396809220314026,-0.6396809220314026,1981
m_283351____29867868____29862200____30509578,CC(=O)N(C)C(C)CN1Cc2cc(O)ccc2C1=O,262.31,1.0,3.0,3.0,0,2,0.429,60.85,1,1,0,1.22,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396812796592712,-0.6396812796592712,1982
m_271570____11651800____28551702,OCc1ccc(-c2ccc(C3CNCCO3)cn2)cc1,270.33,2.0,4.0,3.0,0,3,0.312,54.38,2,1,1,1.9,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396864056587219,-0.6396864056587219,1983
s_271302____25589864____25492042,OC1CNCC(Nc2cccc(-c3ccccc3)c2)C1,268.36,3.0,3.0,3.0,0,3,0.294,44.29,2,2,1,2.49,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396923661231995,-0.6396923661231995,1984
s_271570____16463760____12331114,CCC(CO)Nc1ccc(-c2ccc(C(C)C)cc2F)cn1,302.39,2.0,3.0,6.0,0,2,0.389,45.15,2,1,0,4.19,KRAS_G12D_VHL,KRAS G12D,VHL,0.6396924257278442,-0.6396924257278442,1985
s_271570____28267098____28554080,CC1(C)CC(=Cc2ccc(C(O)CF)cn2)CC(C)(C)N1,292.4,2.0,3.0,3.0,0,2,0.588,45.15,1,1,1,3.41,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397096514701843,-0.6397096514701843,1986
s_271570____28263192____28567460,CC(O)c1cc(-c2scnc2Cl)cnc1N,255.73,2.0,5.0,2.0,0,2,0.2,72.03,2,1,1,2.49,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397172808647156,-0.6397172808647156,1987
s_271570____28263968____21748748,CC(C)(C#N)Oc1ccc(-c2cccc(NCCO)c2)cc1,296.37,2.0,4.0,6.0,0,2,0.278,65.28,2,0,0,3.44,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397197246551514,-0.6397197246551514,1988
s_271570____11830024____28567672,NC1CCOc2c(-c3ccc(OC(F)F)cc3F)cccc21,309.29,1.0,3.0,3.0,0,3,0.25,44.48,2,1,0,3.88,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397242546081543,-0.6397242546081543,1989
s_2624____27225390____27386316,COc1ccc(OCC(O)CCOC(C)C)cc1C(C)(C)C,310.43,1.0,4.0,8.0,0,1,0.667,47.92,1,1,1,3.55,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397305727005005,-0.6397305727005005,1990
m_282730____26108140____26278632____25797926,CNc1c(CCc2ccco2)nc2cc(NC(C)=O)ccn12,298.35,2.0,5.0,5.0,0,3,0.25,71.57,3,0,0,2.71,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397320628166199,-0.6397320628166199,1991
s_271570____28264608____19436114,COc1cc(-c2cccc(C(N)CO)c2)cc2c1OCCO2,301.34,2.0,5.0,4.0,0,3,0.294,73.94,2,1,1,2.12,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397380828857422,-0.6397380828857422,1992
s_22____7917478____17541882,COc1ccc(C(CCO)NC(=O)C(C)O)cc1,253.3,3.0,4.0,6.0,0,1,0.462,78.79,1,2,1,0.62,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397431492805481,-0.6397431492805481,1993
s_7____22985708____9439898,COC(=O)CCC(=O)COc1ccc(C(C)O)cc1,266.29,1.0,5.0,7.0,0,1,0.429,72.83,1,1,0,1.64,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397455334663391,-0.6397455334663391,1994
s_22____57715____15065802,Cc1ccccc1NC(=O)C(CCCO)Cc1cccc(Cl)c1,331.84,2.0,2.0,7.0,0,2,0.316,49.33,2,1,1,4.22,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397489905357361,-0.6397489905357361,1995
s_7____950388____27940866,Oc1ccc(SCC(O)C2(O)CCCCC2)cc1,268.38,3.0,4.0,4.0,0,2,0.571,60.69,1,1,1,2.54,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397579908370972,-0.6397579908370972,1996
s_11____51423____22136780,O=C1NC(C(=O)N2CCOCC2)=CC(c2ccccc2)N1,287.32,2.0,3.0,2.0,0,3,0.333,70.67,1,1,1,0.78,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397660970687866,-0.6397660970687866,1997
s_271570____16463640____28621822,Cc1ccc(F)c(-c2ccc(CC(N)CO)cc2)c1F,277.31,2.0,2.0,4.0,0,2,0.25,46.25,2,1,0,2.8,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397678256034851,-0.6397678256034851,1998
s_34____15064638____28330900,COC(=O)c1c[nH]c2ccc(OC(C)CF)cc12,251.26,1.0,3.0,4.0,0,2,0.308,51.32,2,1,1,2.69,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397678852081299,-0.6397678852081299,1999
m_279130____28135332____28595606____28194202,CC(N)Cn1cc(CC(C)(C)C(=O)NN2CCCCC2)nn1,308.43,2.0,6.0,6.0,0,2,0.8,89.07,1,1,0,0.71,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397771239280701,-0.6397771239280701,2000
s_27____10158412____27415944,COC(C)CN(C)c1ccc(Cc2cnc(N)s2)cc1C#N,316.43,1.0,6.0,6.0,0,2,0.375,75.17,2,1,1,2.66,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397780179977417,-0.6397780179977417,2001
s_49____15092706____25392844,COCCn1ccc(N2N=C(C)C(c3ccccc3)C2=O)n1,298.35,0.0,5.0,5.0,0,3,0.312,59.72,2,1,1,2.04,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397785544395447,-0.6397785544395447,2002
s_276492____14269990____14703514,CC(Cc1cccc(O)c1)NC1=NCC2CCCCN12,273.38,2.0,4.0,3.0,0,3,0.562,47.86,1,2,1,2.14,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397844552993774,-0.6397844552993774,2003
s_2230____13438780____10902772,CC(O)CN1CCC(C(=O)c2ccccc2Cl)CC1,281.78,1.0,3.0,4.0,0,2,0.533,40.54,1,1,0,2.62,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397858262062073,-0.6397858262062073,2004
s_271570____9176288____12644390,COCCc1ccc(-c2cccc(C(N)COC)c2)cc1,285.39,1.0,3.0,7.0,0,2,0.333,44.48,2,1,1,3.19,KRAS_G12D_VHL,KRAS G12D,VHL,0.6397961974143982,-0.6397961974143982,2005
s_273584____30875268____20273864,COC(=O)C1Cc2ccc(C=CCCC(=O)O)cc2CN1,289.33,2.0,4.0,5.0,0,2,0.375,75.63,1,1,0,1.75,KRAS_G12D_VHL,KRAS G12D,VHL,0.639797031879425,-0.639797031879425,2006
s_7____26996034____5941,Cc1ccc(C(=O)C(C)SC2CNC(C(=O)O)C2)cc1C,307.42,2.0,4.0,5.0,0,2,0.5,66.4,1,3,1,2.42,KRAS_G12D_VHL,KRAS G12D,VHL,0.6398027539253235,-0.6398027539253235,2007
s_271570____30729520____28554404,NC(c1ccc(-c2ccc(Cl)c(CO)c2)cc1)C1CC1,287.79,2.0,2.0,4.0,0,3,0.294,46.25,2,1,1,3.91,KRAS_G12D_VHL,KRAS G12D,VHL,0.6398115754127502,-0.6398115754127502,2008
s_270006____12063424____8405680,Cc1cccc(C(=O)Nc2ccc(C3CNCCO3)cc2)c1,296.37,2.0,3.0,3.0,0,3,0.278,50.36,2,1,1,2.91,KRAS_G12D_VHL,KRAS G12D,VHL,0.639822244644165,-0.639822244644165,2009
s_22____12206118____16946108,CC(O)CC(=O)Nc1ccc(N2N=C(C3CC3)CC2=O)nc1,302.33,2.0,5.0,5.0,0,3,0.467,94.89,1,1,1,1.29,KRAS_G12D_VHL,KRAS G12D,VHL,0.639824390411377,-0.639824390411377,2010
s_271570____19105690____13142246,OCc1sccc1-c1ccc2c(c1)C(O)CCO2,262.33,2.0,4.0,2.0,0,3,0.286,49.69,2,1,0,2.72,KRAS_G12D_VHL,KRAS G12D,VHL,0.6398310661315918,-0.6398310661315918,2011
m_282030____21903890____31478396____21951012,CC(CCO)Nc1nccc(NCCN2CCOCC2)n1,295.39,3.0,7.0,8.0,0,2,0.714,82.54,1,1,0,0.4,KRAS_G12D_VHL,KRAS G12D,VHL,0.6398367285728455,-0.6398367285728455,2012
s_22____57730____20826202,COc1ccc(NC(=O)C(O)CC2CCCCC2)cc1,277.36,2.0,3.0,5.0,0,2,0.562,58.56,1,1,0,2.96,KRAS_G12D_VHL,KRAS G12D,VHL,0.6398428082466125,-0.6398428082466125,2013
s_271570____16886614____28539948,OCc1n[nH]c2ccc(C=CC3CCOCC3)cc12,258.32,2.0,3.0,3.0,0,3,0.4,58.14,2,0,0,2.5,KRAS_G12D_VHL,KRAS G12D,VHL,0.639851987361908,-0.639851987361908,2014
s_271570____13544532____12330534,CC(N)c1ccc(-c2ccc(C(=O)N(C)C)cc2Cl)cc1,302.81,1.0,2.0,3.0,0,2,0.235,46.33,2,1,0,3.73,KRAS_G12D_VHL,KRAS G12D,VHL,0.6398643851280212,-0.6398643851280212,2015
