TPD ID,TPD NAME,PubChem synonyms,SMILES,Subtype,Fomula,Target Symbol,Target ID,Ligase,Source
TPD-1P2JB5,WO2025129172A1_92,.,CC1=CN2C(=NC(C3=CC=C4C(=O)N(C5CCC(=O)NC5=O)C(=O)C4=C3)=C2NC(C)(C)CC(C)(C)C)C=C1,Degrader,C29H33N5O4,WEE1;CK1α,P30291/P48729,CRBN,WO-2025129172-A1
TPD-OKSQWW,WO2025129172A1_93,.,CC1=CN2/C(=N\C(C3=CC=C4C(=O)N(C5CCC(=O)NC5=O)C(=O)C4=C3)=C/2NCC2=CC=CC=C2)C=C1,Degrader,C28H23N5O4,WEE1;CK1α,P30291/P48729,CRBN,WO-2025129172-A1
TPD-EG11GT,WO2025129172A1_94,.,CC(C)(C)CC(C)(C)NC1=C(C2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)N=C2C=C(F)C=CN21,Degrader,C28H30FN5O4,WEE1;CK1α,P30291/P48729,CRBN,WO-2025129172-A1
TPD-99T8TR,WO2025129172A1_95,.,CC(C)(C)CC(C)(C)NC1=C(C2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)N=C2C=CC(F)=CN21,Degrader,C28H30FN5O4,WEE1;CK1α,P30291/P48729,CRBN,WO-2025129172-A1
TPD-8SN5HE,WO2025129172A1_96,.,CC(C)(C)CC(C)(C)N/C1=C(C2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)/N=C2/C=C\C3=C(CCC3)N21,Degrader,C31H35N5O4,WEE1;CK1α,P30291/P48729,CRBN,WO-2025129172-A1
TPD-P18CC8,WO2025129172A1_97,.,CC1=C(C)N2C(=NC(C3=CC=C4C(=O)N(C5CCC(=O)NC5=O)C(=O)C4=C3)=C2NC(C)(C)CC(C)(C)C)C=C1,Degrader,C30H35N5O4,WEE1;CK1α,P30291/P48729,CRBN,WO-2025129172-A1
TPD-G4MPM9,WO2025129172A1_98,.,COC1=CC=CC2=NC(C3=CC=C4C(=O)N(C5CCC(=O)NC5=O)C(=O)C4=C3)=C(NC(C)(C)CC(C)(C)C)N12,Degrader,C29H33N5O5,WEE1;CK1α,P30291/P48729,CRBN,WO-2025129172-A1
TPD-3MO1DT,WO2025129172A1_99,.,CC(C)(C)CC(C)(C)NC1=C(C2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)N=C2/C=C\C3=C(C=CC=C3)N21,Degrader,C32H33N5O4,WEE1;CK1α,P30291/P48729,CRBN,WO-2025129172-A1
TPD-GEAUXG,WO2025137053A1_30,.,COC[C@@H]1CN(CC2=CC(F)=C3/N=C\C(N4CCOCC4)=C/C3=C2)C[C@H]1OC1=C/C2=C(\C=C/1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C33H36FN5O6,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-99BG3B,SCHEMBL31623148,"(3S)-3-[6-[(3S,4S)-1-[(5-fluoro-3-morpholin-4-ylquinolin-6-yl)methyl]-4-(methoxymethyl)pyrrolidin-3-yl]oxy-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",COC[C@@H]1CN(CC2=CC=C3/N=C\C(N4CCOCC4)=C/C3=C2F)C[C@H]1OC1=C/C2=C(\C=C/1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C33H36FN5O6,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-F24N3W,SCHEMBL31623314,"(3S)-3-[6-[(3S,4S)-1-[[8-fluoro-2-(2-hydroxypropan-2-yl)quinolin-6-yl]methyl]-4-(methoxymethyl)pyrrolidin-3-yl]oxy-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",COC[C@@H]1CN(CC2=C/C(F)=C3/N=C(C(C)(C)O)C=C/C3=C\2)C[C@H]1OC1=C/C2=C(\C=C/1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C32H35FN4O6,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-755WVN,SCHEMBL31623236,"(3S)-3-[6-[(3S,4S)-1-[[8-fluoro-2-(oxan-4-yloxymethyl)quinolin-6-yl]methyl]-4-(methoxymethyl)pyrrolidin-3-yl]oxy-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",COC[C@@H]1CN(CC2=C/C(F)=C3/N=C(COC4CCOCC4)C=C/C3=C\2)C[C@H]1OC1=C/C2=C(\C=C/1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C35H39FN4O7,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-P8T0CR,SCHEMBL31623247,"(3S)-3-[6-[(3S,4S)-1-[[8-fluoro-2-[(1-methylpiperidin-4-yl)oxymethyl]quinolin-6-yl]methyl]-4-(methoxymethyl)pyrrolidin-3-yl]oxy-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",COC[C@@H]1CN(CC2=C/C(F)=C3/N=C(COC4CCN(C)CC4)C=C/C3=C\2)C[C@H]1OC1=C/C2=C(\C=C/1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C36H42FN5O6,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-1PR6RP,SCHEMBL31623280,"(3S)-3-[6-[(3S,4S)-1-[[8-fluoro-2-[4-(2,2,2-trifluoroethyl)piperazin-1-yl]quinazolin-6-yl]methyl]-4-(methoxymethyl)pyrrolidin-3-yl]oxy-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",COC[C@@H]1CN(CC2=C/C(F)=C3/N=C(N4CCN(CC(F)(F)F)CC4)N=C/C3=C\2)C[C@H]1OC1=C/C2=C(\C=C/1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C34H37F4N7O5,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-QOS1Y0,WO2025137053A1_36,.,CC(=O)N1CC(C2=NC3=C(F)/C=C(CN4C[C@@H](CO)[C@H](OC5=CC6=C(C=C5)C(=O)N([C@H]5CCC(=O)NC5=O)C6)C4)\C=C\3C=C2)C1,Degrader,C33H34FN5O6,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-8RN0AH,SCHEMBL31623277,"(3S)-3-[6-[(3S,4S)-1-[[8-fluoro-2-[1-(2,2,2-trifluoroethyl)azetidin-3-yl]quinolin-6-yl]methyl]-4-(methoxymethyl)pyrrolidin-3-yl]oxy-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",COC[C@@H]1CN(CC2=C/C(F)=C3/N=C(C4CN(CC(F)(F)F)C4)C=C/C3=C\2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C34H35F4N5O5,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-6ZGPA9,SCHEMBL31623278,"(3S)-3-[6-[(3S,4S)-4-(methoxymethyl)-1-[[7-[1-(2,2,2-trifluoroethyl)piperidin-4-yl]isoquinolin-3-yl]methyl]pyrrolidin-3-yl]oxy-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",COC[C@@H]1CN(CC2=N/C=C3/C=C(C4CCN(CC(F)(F)F)CC4)C=C/C3=C\2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C36H40F3N5O5,WEE1,P30291,CRBN,WO-2025137053-A1
TPD-E4OKCE,SCHEMBL31623161,"(3S)-3-[6-[(3S,4S)-4-(methoxymethyl)-1-[[7-[4-(2,2,2-trifluoroethyl)piperazin-1-yl]isoquinolin-3-yl]methyl]pyrrolidin-3-yl]oxy-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",COC[C@@H]1CN(CC2=N/C=C3/C=C(N4CCN(CC(F)(F)F)CC4)C=C/C3=C\2)C[C@H]1OC1=CC2=C(C=C1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,Degrader,C35H39F3N6O5,WEE1,P30291,CRBN,WO-2025137053-A1
